"BehaviorSpace results (NetLogo 6.1.0)"
"diffusion-model-7.nlogo"
"social-influence-experiment"
"08/04/2019 23:24:04:269 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","network-density","num-agents","network-type","social-influence","broadcast-influence","fraction-influencers","influencers-weight","[step]","count turtles with [ adopted > 0 ]","count turtles with [ adopted = 1 ]","count influencers with [ adopted > 0 ]","count influencers with [ adopted = 1 ]","count followers with [ adopted > 0 ]","count followers with [ adopted = 1 ]"
"5","0.1","300","random","0","10","0.1","0.7","39","293","0","28","0","265","0"
"7","0.1","300","random","0","10","0.1","0.7","37","296","0","30","0","266","0"
"4","0.1","300","random","0","10","0.1","0.7","45","298","0","30","0","268","0"
"2","0.1","300","random","0","10","0.1","0.7","39","297","0","30","0","267","0"
"3","0.1","300","random","0","10","0.1","0.7","43","299","0","29","0","270","0"
"8","0.1","300","random","0","10","0.1","0.7","44","297","0","29","0","268","0"
"1","0.1","300","random","0","10","0.1","0.7","46","293","0","30","0","263","0"
"6","0.1","300","random","0","10","0.1","0.7","47","299","0","30","0","269","0"
"5","0.1","300","random","0","10","0.1","0.7","40","294","0","28","0","266","0"
"7","0.1","300","random","0","10","0.1","0.7","38","297","0","30","0","267","0"
"2","0.1","300","random","0","10","0.1","0.7","40","297","0","30","0","267","0"
"4","0.1","300","random","0","10","0.1","0.7","46","298","0","30","0","268","0"
"3","0.1","300","random","0","10","0.1","0.7","44","299","0","29","0","270","0"
"8","0.1","300","random","0","10","0.1","0.7","45","297","0","29","0","268","0"
"1","0.1","300","random","0","10","0.1","0.7","47","293","0","30","0","263","0"
"5","0.1","300","random","0","10","0.1","0.7","41","295","0","28","0","267","0"
"6","0.1","300","random","0","10","0.1","0.7","48","299","0","30","0","269","0"
"7","0.1","300","random","0","10","0.1","0.7","39","297","0","30","0","267","0"
"2","0.1","300","random","0","10","0.1","0.7","41","297","0","30","0","267","0"
"4","0.1","300","random","0","10","0.1","0.7","47","299","0","30","0","269","0"
"3","0.1","300","random","0","10","0.1","0.7","45","299","0","29","0","270","0"
"8","0.1","300","random","0","10","0.1","0.7","46","297","0","29","0","268","0"
"5","0.1","300","random","0","10","0.1","0.7","42","296","0","29","0","267","0"
"6","0.1","300","random","0","10","0.1","0.7","49","299","0","30","0","269","0"
"1","0.1","300","random","0","10","0.1","0.7","48","294","0","30","0","264","0"
"7","0.1","300","random","0","10","0.1","0.7","40","297","0","30","0","267","0"
"2","0.1","300","random","0","10","0.1","0.7","42","297","0","30","0","267","0"
"4","0.1","300","random","0","10","0.1","0.7","48","300","0","30","0","270","0"
"3","0.1","300","random","0","10","0.1","0.7","46","299","0","29","0","270","0"
"8","0.1","300","random","0","10","0.1","0.7","47","297","0","29","0","268","0"
"5","0.1","300","random","0","10","0.1","0.7","43","297","0","29","0","268","0"
"2","0.1","300","random","0","10","0.1","0.7","43","298","0","30","0","268","0"
"7","0.1","300","random","0","10","0.1","0.7","41","298","0","30","0","268","0"
"6","0.1","300","random","0","10","0.1","0.7","50","299","0","30","0","269","0"
"8","0.1","300","random","0","10","0.1","0.7","48","297","0","29","0","268","0"
"5","0.1","300","random","0","10","0.1","0.7","44","297","0","29","0","268","0"
"2","0.1","300","random","0","10","0.1","0.7","44","298","0","30","0","268","0"
"3","0.1","300","random","0","10","0.1","0.7","47","300","0","30","0","270","0"
"7","0.1","300","random","0","10","0.1","0.7","42","298","0","30","0","268","0"
"1","0.1","300","random","0","10","0.1","0.7","49","294","0","30","0","264","0"
"5","0.1","300","random","0","10","0.1","0.7","45","298","0","30","0","268","0"
"8","0.1","300","random","0","10","0.1","0.7","49","298","0","29","0","269","0"
"2","0.1","300","random","0","10","0.1","0.7","45","298","0","30","0","268","0"
"7","0.1","300","random","0","10","0.1","0.7","43","298","0","30","0","268","0"
"5","0.1","300","random","0","10","0.1","0.7","46","298","0","30","0","268","0"
"8","0.1","300","random","0","10","0.1","0.7","50","298","0","29","0","269","0"
"6","0.1","300","random","0","10","0.1","0.7","51","299","0","30","0","269","0"
"10","0.1","300","random","0","10","0.1","0.7","0","0","0","0","0","0","0"
"2","0.1","300","random","0","10","0.1","0.7","46","298","0","30","0","268","0"
"7","0.1","300","random","0","10","0.1","0.7","44","298","0","30","0","268","0"
"1","0.1","300","random","0","10","0.1","0.7","50","294","0","30","0","264","0"
"5","0.1","300","random","0","10","0.1","0.7","47","298","0","30","0","268","0"
"10","0.1","300","random","0","10","0.1","0.7","1","29","0","3","0","26","0"
"9","0.1","300","random","0","10","0.1","0.7","0","0","0","0","0","0","0"
"8","0.1","300","random","0","10","0.1","0.7","51","298","0","29","0","269","0"
"6","0.1","300","random","0","10","0.1","0.7","52","299","0","30","0","269","0"
"2","0.1","300","random","0","10","0.1","0.7","47","298","0","30","0","268","0"
"9","0.1","300","random","0","10","0.1","0.7","1","31","0","2","0","29","0"
"10","0.1","300","random","0","10","0.1","0.7","2","55","0","5","0","50","0"
"7","0.1","300","random","0","10","0.1","0.7","45","299","0","30","0","269","0"
"5","0.1","300","random","0","10","0.1","0.7","48","298","0","30","0","268","0"
"1","0.1","300","random","0","10","0.1","0.7","51","296","0","30","0","266","0"
"8","0.1","300","random","0","10","0.1","0.7","52","299","0","30","0","269","0"
"2","0.1","300","random","0","10","0.1","0.7","48","298","0","30","0","268","0"
"6","0.1","300","random","0","10","0.1","0.7","53","299","0","30","0","269","0"
"10","0.1","300","random","0","10","0.1","0.7","3","75","0","7","0","68","0"
"9","0.1","300","random","0","10","0.1","0.7","2","61","0","5","0","56","0"
"5","0.1","300","random","0","10","0.1","0.7","49","298","0","30","0","268","0"
"7","0.1","300","random","0","10","0.1","0.7","46","300","0","30","0","270","0"
"8","0.1","300","random","0","10","0.1","0.7","53","299","0","30","0","269","0"
"10","0.1","300","random","0","10","0.1","0.7","4","103","0","9","0","94","0"
"2","0.1","300","random","0","10","0.1","0.7","49","298","0","30","0","268","0"
"6","0.1","300","random","0","10","0.1","0.7","54","299","0","30","0","269","0"
"9","0.1","300","random","0","10","0.1","0.7","3","82","0","7","0","75","0"
"1","0.1","300","random","0","10","0.1","0.7","52","296","0","30","0","266","0"
"10","0.1","300","random","0","10","0.1","0.7","5","119","0","13","0","106","0"
"9","0.1","300","random","0","10","0.1","0.7","4","104","0","9","0","95","0"
"1","0.1","300","random","0","10","0.1","0.7","53","296","0","30","0","266","0"
"5","0.1","300","random","0","10","0.1","0.7","50","298","0","30","0","268","0"
"2","0.1","300","random","0","10","0.1","0.7","50","298","0","30","0","268","0"
"6","0.1","300","random","0","10","0.1","0.7","55","299","0","30","0","269","0"
"11","0.1","300","random","10","10","0.1","0.7","0","0","0","0","0","0","0"
"9","0.1","300","random","0","10","0.1","0.7","5","127","0","12","0","115","0"
"10","0.1","300","random","0","10","0.1","0.7","6","141","0","15","0","126","0"
"2","0.1","300","random","0","10","0.1","0.7","51","298","0","30","0","268","0"
"1","0.1","300","random","0","10","0.1","0.7","54","299","0","30","0","269","0"
"11","0.1","300","random","10","10","0.1","0.7","1","34","0","3","0","31","0"
"6","0.1","300","random","0","10","0.1","0.7","56","299","0","30","0","269","0"
"9","0.1","300","random","0","10","0.1","0.7","6","151","0","17","0","134","0"
"10","0.1","300","random","0","10","0.1","0.7","7","156","0","17","0","139","0"
"5","0.1","300","random","0","10","0.1","0.7","51","298","0","30","0","268","0"
"11","0.1","300","random","10","10","0.1","0.7","2","61","9","6","0","55","9"
"2","0.1","300","random","0","10","0.1","0.7","52","298","0","30","0","268","0"
"1","0.1","300","random","0","10","0.1","0.7","55","299","0","30","0","269","0"
"6","0.1","300","random","0","10","0.1","0.7","57","299","0","30","0","269","0"
"10","0.1","300","random","0","10","0.1","0.7","8","169","0","17","0","152","0"
"9","0.1","300","random","0","10","0.1","0.7","7","171","0","18","0","153","0"
"5","0.1","300","random","0","10","0.1","0.7","52","298","0","30","0","268","0"
"11","0.1","300","random","10","10","0.1","0.7","3","94","16","11","1","83","15"
"8","0.1","300","random","0","10","0.1","0.7","54","299","0","30","0","269","0"
"10","0.1","300","random","0","10","0.1","0.7","9","184","0","19","0","165","0"
"2","0.1","300","random","0","10","0.1","0.7","53","299","0","30","0","269","0"
"1","0.1","300","random","0","10","0.1","0.7","56","299","0","30","0","269","0"
"9","0.1","300","random","0","10","0.1","0.7","8","181","0","18","0","163","0"
"6","0.1","300","random","0","10","0.1","0.7","58","300","0","30","0","270","0"
"11","0.1","300","random","10","10","0.1","0.7","4","125","25","14","2","111","23"
"10","0.1","300","random","0","10","0.1","0.7","10","195","0","20","0","175","0"
"1","0.1","300","random","0","10","0.1","0.7","57","299","0","30","0","269","0"
"12","0.1","300","random","10","10","0.1","0.7","0","0","0","0","0","0","0"
"5","0.1","300","random","0","10","0.1","0.7","53","298","0","30","0","268","0"
"9","0.1","300","random","0","10","0.1","0.7","9","191","0","18","0","173","0"
"10","0.1","300","random","0","10","0.1","0.7","11","205","0","20","0","185","0"
"2","0.1","300","random","0","10","0.1","0.7","54","299","0","30","0","269","0"
"11","0.1","300","random","10","10","0.1","0.7","5","152","32","17","3","135","29"
"1","0.1","300","random","0","10","0.1","0.7","58","300","0","30","0","270","0"
"12","0.1","300","random","10","10","0.1","0.7","1","30","5","1","0","29","5"
"8","0.1","300","random","0","10","0.1","0.7","55","299","0","30","0","269","0"
"9","0.1","300","random","0","10","0.1","0.7","10","204","0","19","0","185","0"
"5","0.1","300","random","0","10","0.1","0.7","54","298","0","30","0","268","0"
"10","0.1","300","random","0","10","0.1","0.7","12","209","0","20","0","189","0"
"2","0.1","300","random","0","10","0.1","0.7","55","299","0","30","0","269","0"
"11","0.1","300","random","10","10","0.1","0.7","6","168","45","19","5","149","40"
"12","0.1","300","random","10","10","0.1","0.7","2","55","9","3","0","52","9"
"9","0.1","300","random","0","10","0.1","0.7","11","215","0","21","0","194","0"
"13","0.1","300","random","10","10","0.1","0.7","0","0","0","0","0","0","0"
"12","0.1","300","random","10","10","0.1","0.7","3","80","11","5","0","75","11"
"10","0.1","300","random","0","10","0.1","0.7","13","219","0","21","0","198","0"
"11","0.1","300","random","10","10","0.1","0.7","7","182","52","19","5","163","47"
"2","0.1","300","random","0","10","0.1","0.7","56","300","0","30","0","270","0"
"5","0.1","300","random","0","10","0.1","0.7","55","298","0","30","0","268","0"
"13","0.1","300","random","10","10","0.1","0.7","1","27","2","2","0","25","2"
"9","0.1","300","random","0","10","0.1","0.7","12","223","0","23","0","200","0"
"12","0.1","300","random","10","10","0.1","0.7","4","106","15","8","0","98","15"
"10","0.1","300","random","0","10","0.1","0.7","14","226","0","21","0","205","0"
"13","0.1","300","random","10","10","0.1","0.7","2","59","7","4","0","55","7"
"5","0.1","300","random","0","10","0.1","0.7","56","298","0","30","0","268","0"
"9","0.1","300","random","0","10","0.1","0.7","13","231","0","24","0","207","0"
"12","0.1","300","random","10","10","0.1","0.7","5","128","21","9","0","119","21"
"11","0.1","300","random","10","10","0.1","0.7","8","204","60","20","5","184","55"
"10","0.1","300","random","0","10","0.1","0.7","15","232","0","22","0","210","0"
"14","0.1","300","random","10","10","0.1","0.7","0","0","0","0","0","0","0"
"8","0.1","300","random","0","10","0.1","0.7","56","300","0","30","0","270","0"
"13","0.1","300","random","10","10","0.1","0.7","3","88","10","6","0","82","10"
"5","0.1","300","random","0","10","0.1","0.7","57","299","0","30","0","269","0"
"12","0.1","300","random","10","10","0.1","0.7","6","153","26","13","1","140","25"
"9","0.1","300","random","0","10","0.1","0.7","14","238","0","25","0","213","0"
"13","0.1","300","random","10","10","0.1","0.7","4","113","12","10","0","103","12"
"14","0.1","300","random","10","10","0.1","0.7","1","44","4","2","0","42","4"
"10","0.1","300","random","0","10","0.1","0.7","16","246","0","23","0","223","0"
"11","0.1","300","random","10","10","0.1","0.7","9","215","65","22","6","193","59"
"12","0.1","300","random","10","10","0.1","0.7","7","172","28","14","1","158","27"
"5","0.1","300","random","0","10","0.1","0.7","58","299","0","30","0","269","0"
"9","0.1","300","random","0","10","0.1","0.7","15","242","0","25","0","217","0"
"14","0.1","300","random","10","10","0.1","0.7","2","70","6","2","0","68","6"
"13","0.1","300","random","10","10","0.1","0.7","5","140","18","13","0","127","18"
"10","0.1","300","random","0","10","0.1","0.7","17","252","0","25","0","227","0"
"12","0.1","300","random","10","10","0.1","0.7","8","189","33","14","1","175","32"
"11","0.1","300","random","10","10","0.1","0.7","10","226","72","24","7","202","65"
"9","0.1","300","random","0","10","0.1","0.7","16","251","0","26","0","225","0"
"5","0.1","300","random","0","10","0.1","0.7","59","299","0","30","0","269","0"
"13","0.1","300","random","10","10","0.1","0.7","6","165","28","14","1","151","27"
"14","0.1","300","random","10","10","0.1","0.7","3","103","13","5","0","98","13"
"10","0.1","300","random","0","10","0.1","0.7","18","256","0","25","0","231","0"
"12","0.1","300","random","10","10","0.1","0.7","9","201","38","15","1","186","37"
"15","0.1","300","random","10","10","0.1","0.7","0","0","0","0","0","0","0"
"9","0.1","300","random","0","10","0.1","0.7","17","256","0","28","0","228","0"
"11","0.1","300","random","10","10","0.1","0.7","11","239","77","24","7","215","70"
"14","0.1","300","random","10","10","0.1","0.7","4","131","20","8","0","123","20"
"13","0.1","300","random","10","10","0.1","0.7","7","180","37","16","3","164","34"
"5","0.1","300","random","0","10","0.1","0.7","60","300","0","30","0","270","0"
"10","0.1","300","random","0","10","0.1","0.7","19","261","0","25","0","236","0"
"12","0.1","300","random","10","10","0.1","0.7","10","213","41","16","1","197","40"
"13","0.1","300","random","10","10","0.1","0.7","8","199","46","18","4","181","42"
"9","0.1","300","random","0","10","0.1","0.7","18","258","0","28","0","230","0"
"15","0.1","300","random","10","10","0.1","0.7","1","31","5","0","0","31","5"
"11","0.1","300","random","10","10","0.1","0.7","12","246","78","26","7","220","71"
"12","0.1","300","random","10","10","0.1","0.7","11","226","44","19","2","207","42"
"10","0.1","300","random","0","10","0.1","0.7","20","263","0","25","0","238","0"
"14","0.1","300","random","10","10","0.1","0.7","5","156","28","12","0","144","28"
"13","0.1","300","random","10","10","0.1","0.7","9","215","54","20","4","195","50"
"9","0.1","300","random","0","10","0.1","0.7","19","265","0","29","0","236","0"
"16","0.1","300","random","10","10","0.1","0.7","0","0","0","0","0","0","0"
"11","0.1","300","random","10","10","0.1","0.7","13","254","80","27","7","227","73"
"12","0.1","300","random","10","10","0.1","0.7","12","237","48","21","3","216","45"
"10","0.1","300","random","0","10","0.1","0.7","21","266","0","25","0","241","0"
"14","0.1","300","random","10","10","0.1","0.7","6","174","35","15","1","159","34"
"15","0.1","300","random","10","10","0.1","0.7","2","62","8","5","0","57","8"
"13","0.1","300","random","10","10","0.1","0.7","10","228","60","20","4","208","56"
"9","0.1","300","random","0","10","0.1","0.7","20","265","0","29","0","236","0"
"16","0.1","300","random","10","10","0.1","0.7","1","34","3","4","0","30","3"
"12","0.1","300","random","10","10","0.1","0.7","13","246","51","23","3","223","48"
"11","0.1","300","random","10","10","0.1","0.7","14","258","81","27","7","231","74"
"10","0.1","300","random","0","10","0.1","0.7","22","270","0","26","0","244","0"
"15","0.1","300","random","10","10","0.1","0.7","3","90","14","7","0","83","14"
"14","0.1","300","random","10","10","0.1","0.7","7","196","44","20","3","176","41"
"16","0.1","300","random","10","10","0.1","0.7","2","57","7","5","0","52","7"
"13","0.1","300","random","10","10","0.1","0.7","11","244","70","22","6","222","64"
"9","0.1","300","random","0","10","0.1","0.7","21","269","0","29","0","240","0"
"12","0.1","300","random","10","10","0.1","0.7","14","253","53","25","3","228","50"
"11","0.1","300","random","10","10","0.1","0.7","15","268","85","27","7","241","78"
"15","0.1","300","random","10","10","0.1","0.7","4","114","22","12","2","102","20"
"10","0.1","300","random","0","10","0.1","0.7","23","274","0","26","0","248","0"
"16","0.1","300","random","10","10","0.1","0.7","3","96","17","12","2","84","15"
"14","0.1","300","random","10","10","0.1","0.7","8","218","50","23","3","195","47"
"13","0.1","300","random","10","10","0.1","0.7","12","252","74","23","7","229","67"
"9","0.1","300","random","0","10","0.1","0.7","22","271","0","29","0","242","0"
"12","0.1","300","random","10","10","0.1","0.7","15","265","54","26","3","239","51"
"16","0.1","300","random","10","10","0.1","0.7","4","133","31","17","4","116","27"
"15","0.1","300","random","10","10","0.1","0.7","5","138","31","13","3","125","28"
"11","0.1","300","random","10","10","0.1","0.7","16","275","90","28","7","247","83"
"10","0.1","300","random","0","10","0.1","0.7","24","275","0","27","0","248","0"
"14","0.1","300","random","10","10","0.1","0.7","9","233","54","24","3","209","51"
"9","0.1","300","random","0","10","0.1","0.7","23","274","0","29","0","245","0"
"13","0.1","300","random","10","10","0.1","0.7","13","259","76","23","7","236","69"
"12","0.1","300","random","10","10","0.1","0.7","16","268","55","26","3","242","52"
"15","0.1","300","random","10","10","0.1","0.7","6","163","37","17","4","146","33"
"10","0.1","300","random","0","10","0.1","0.7","25","281","0","27","0","254","0"
"11","0.1","300","random","10","10","0.1","0.7","17","281","92","29","7","252","85"
"14","0.1","300","random","10","10","0.1","0.7","10","239","57","25","3","214","54"
"9","0.1","300","random","0","10","0.1","0.7","24","277","0","29","0","248","0"
